2015-12-15 12:30:03,277  INFO Loading Plugin org.openjump.core.ui.plugin.tools.JoinTableFromExistingLayerPlugIn took 0,00s 
2015-12-15 12:30:03,292  INFO Loading Plugin org.openjump.core.ui.plugin.tools.BeanshellAttributeCalculatorPlugIn took 0,01s 
2015-12-15 12:30:03,370  INFO Loading Plugin org.openjump.core.ui.plugin.tools.JoinTablePlugIn took 0,08s 
2015-12-15 12:30:03,370  INFO Loading Plugin org.openjump.core.ui.plugin.tools.LineSimplifyJTS15AlgorithmPlugIn took 0,00s 
2015-12-15 12:30:03,386  INFO Loading Plugin org.openjump.core.ui.plugin.tools.ReducePointsISAPlugIn took 0,02s 
2015-12-15 12:30:03,386  INFO Loading Plugin org.openjump.core.ui.plugin.tools.generalization.SimplifyPolygonCoveragePlugIn took 0,00s 
2015-12-15 12:30:03,433  INFO Loading Plugin org.openjump.core.ui.plugin.tools.MeasureM_FPlugIn took 0,05s 
2015-12-15 12:30:03,464  INFO Loading Plugin org.openjump.core.ui.plugin.raster.CreateLatticeFromSelectedImageLayerPlugIn took 0,03s 
2015-12-15 12:30:03,480  INFO Loading Plugin org.openjump.core.ui.plugin.raster.CreatePolygonGridFromSelectedImageLayerPlugIn took 0,02s 
2015-12-15 12:30:03,511  INFO Loading Plugin org.openjump.core.ui.plugin.raster.statistics.DEMStatisticsPlugIn took 0,03s 
2015-12-15 12:30:03,558  INFO Loading Plugin org.openjump.core.ui.plugin.raster.nodata.ChangeNoDataValuePlugIn took 0,05s 
